user_id,article_1,article_2,article_3,article_4,article_5
229747,272143,199198,162655,64329,166581
229748,293114,124749,162655,48403,31836
229749,87228,272143,96210,198659,87231
229750,124194,162655,272143,211863,160417
229751,162655,300470,16129,162300,158536
229752,59758,313504,284844,300470,236613
229753,272143,160974,199198,124748,182394
229754,234698,336221,272143,59057,336223
229755,124749,124350,123289,124748,284985
229756,272143,235715,64329,199198,162655
229757,73413,73271,73287,134808,135472
229758,199198,272143,235715,166581,233717
229759,272143,182394,224658,64329,162655
229760,201849,182261,182474,180933,181835
229761,272143,235715,64329,199198,162655
229762,272143,199198,166581,224658,162655
229763,96210,272143,198659,288440,224658
229764,272143,166581,199198,182394,224658
229765,158536,160417,272143,293301,156654
229766,162655,158536,64329,272143,160417
229767,160417,158536,300470,236207,158082
229768,293301,233717,160132,276946,214800
229769,96210,336245,272143,20691,128260
229770,272143,235715,64329,199198,162655
229771,234698,95716,199198,272143,235870
229772,123818,123290,124352,124748,233717
229773,71665,199198,64329,198659,166581
229774,166581,198659,64329,199198,162655
229775,160974,160417,158536,199198,272143
229776,158536,162655,160417,272143,64329
229777,160974,160417,158536,199198,272143
229778,48403,59057,336223,272143,336221
229779,272143,235715,64329,199198,162655
229780,272143,336221,20691,293513,156964
229781,70646,123909,235804,233420,206168
229782,354086,234698,277713,277712,124350
229783,235616,272143,32082,29953,234269
229784,123818,124352,123289,123757,124748
229785,158536,162655,156560,160417,158082
229786,31836,336223,73500,59057,133160
229787,288320,272143,20691,336245,206934
229788,160974,160417,158536,199198,272143
229789,124748,123290,124352,123818,124228
229790,199198,272143,124177,198659,64329
229791,272143,199198,175040,162655,158536
229792,158536,336221,160417,235870,156560
229793,272660,160974,199198,284312,300470
229794,162655,300470,16129,162300,158536
229795,202289,124352,202388,336223,123818
229796,272143,336221,119193,271261,48403
229797,272143,235715,64329,199198,5043
229798,272143,235715,64329,199198,162655
229799,32559,162655,28638,27883,307414
229800,124749,96755,233997,160417,158536
229801,162655,160417,300470,158536,158082
229802,272143,199198,286161,158536,160974
229803,348112,162655,300470,348109,16129
229804,158536,162655,160417,300470,199198
229805,158536,160417,156560,156624,162655
229806,272143,234698,123909,336221,96210
229807,96210,336245,288440,20691,272143
229808,160974,160417,158536,199198,272143
229809,272143,199198,224658,182394,166581
229810,234698,156964,336221,235870,64409
229811,272143,234698,123909,336221,96210
229812,160974,296991,86955,160417,158536
229813,272143,182394,182256,25325,224658
229814,162655,300470,16129,162300,158536
229815,202388,208539,202534,202493,202289
229816,182394,199198,162655,272143,198659
229817,165923,271262,313920,58580,225010
229818,124748,162655,124194,303565,300470
229819,156624,156619,272143,199197,160417
229820,272143,198659,182394,64329,166581
229821,336223,59057,272143,156560,234698
229822,198659,272143,199198,162655,182394
229823,286336,283123,234051,199198,189524
229824,199198,162655,272143,237524,198659
229825,272143,199198,289090,158536,160974
229826,64329,272143,336221,162655,235870
229827,331116,183176,162655,202355,64329
229828,272143,162655,160417,158536,300470
229829,31836,303180,336223,272143,59057
229830,162655,293114,158536,160417,123826
229831,277107,283009,172406,289003,157478
229832,272143,64329,199198,198659,224658
229833,160974,160417,158536,199198,272143
229834,162655,300470,16129,162300,158536
229835,162655,160417,162300,158536,156808
229836,15226,15152,177155,288435,235854
229837,289212,283322,285794,285587,285904
229838,235616,336221,272143,119193,31836
229839,199198,64329,198659,162655,175040
229840,272143,199198,198659,64329,162655
229841,202388,202670,202635,208562,208150
229842,123818,336221,124228,336220,59057
229843,272143,234698,336221,158536,235230
229844,162655,160417,300470,218337,16129
229845,214800,336221,235870,111210,276946
229846,272143,199198,198659,336221,166581
229847,140728,141489,68544,140399,124484
229848,272143,64329,198659,199198,123289
229849,123289,124177,162655,123757,123290
229850,272143,199198,158536,160974,235715
229851,160974,160417,158536,199198,272143
229852,160974,331780,272660,160748,237452
229853,160974,160417,158536,199198,272143
229854,199198,96210,31520,233658,272143
229855,272143,182394,162655,199198,224658
229856,20691,202355,336220,96210,336221
229857,289090,336220,277491,235854,337192
229858,20691,277107,199198,336245,160748
229859,168623,272143,285719,348112,159762
229860,272143,198659,182394,64329,166581
229861,129434,272143,233717,198659,336221
229862,272143,64329,198659,162655,175040
229863,272143,145624,199198,145626,160974
229864,160974,160417,158536,199198,272143
229865,158536,156560,160974,272143,64329
229866,162655,272143,300470,182394,16129
229867,162655,123909,272143,158536,236207
229868,124749,162655,293062,123289,128957
229869,272143,199198,158536,293114,160974
229870,162655,300470,16129,162300,158536
229871,160974,336100,239140,161801,161506
229872,158536,160974,272143,156560,158082
229873,207731,158536,202675,162655,156560
229874,311650,29287,286243,320521,85317
229875,158536,272143,162655,160417,45809
229876,272143,199198,158536,160974,235715
229877,233688,283505,198659,64329,123757
229878,235616,234698,336221,29953,156964
229879,272143,64329,198659,159762,162655
229880,207714,208596,202376,202493,202701
229881,336221,235870,156964,236338,95716
229882,272143,336221,162655,336223,234698
229883,272143,198659,108855,224658,162655
229884,272143,64329,198659,166581,96210
229885,235373,111637,111644,30708,236336
229886,272143,199198,166581,182394,159762
229887,160974,160417,158536,199198,272143
229888,224658,272143,198659,162655,199198
229889,158536,272143,160974,64329,199198
229890,199198,289003,272143,160974,160417
229891,160974,272143,160417,225055,158536
229892,272143,234698,31836,233595,59057
229893,162655,236207,158536,202729,225463
229894,272143,199198,158536,160974,235715
229895,272143,64329,234698,331116,336223
229896,206570,284272,335627,31045,31594
229897,64329,156560,162655,158536,166581
229898,20691,283505,183176,272143,233688
229899,27742,42270,41102,30032,31604
229900,123818,123290,124352,124748,199198
229901,272143,336223,234698,95716,336221
229902,199198,293114,272143,70999,64329
229903,2656,3913,3285,1901,1550
229904,289090,199198,272143,235715,166581
229905,288511,202355,160417,158536,324055
229906,165067,277534,165106,166580,199198
229907,123909,123289,123818,123290,336223
229908,272143,198659,182394,64329,166581
229909,157078,161602,123757,207982,207994
229910,168060,183176,199197,156560,162655
229911,233688,111043,128260,283505,183176
229912,160974,160417,158536,199198,272143
229913,234698,336223,336221,59057,235870
229914,206735,202388,70591,202372,202534
229915,272143,162655,64329,166581,198659
229916,111043,183176,283505,215993,119193
229917,272143,199198,158536,111043,160974
229918,336221,234698,199198,336223,95716
229919,162655,300470,16129,162300,158536
229920,119534,288435,348093,160974,96210
229921,20691,293513,32082,272143,336245
229922,58580,313920,236566,199198,202416
229923,123290,124352,123818,123757,123289
229924,160417,160974,272143,348109,158536
229925,194939,195804,202729,195782,237524
229926,97480,26844,95899,96061,358793
229927,300263,199198,284985,67599,336223
229928,272143,336221,199198,162655,166581
229929,123289,272143,234698,123818,123757
229930,96210,20691,336245,288440,183176
229931,160417,158536,300470,158082,162655
229932,272143,199197,199198,156560,123818
229933,284985,336051,31520,336380,160974
229934,20691,272143,48403,119193,160417
229935,162655,300470,16129,162300,158536
229936,272143,199198,283505,166581,160974
229937,272143,199198,162655,64329,198659
229938,272143,285379,123909,237524,301015
229939,233688,202493,234006,62434,199198
229940,162655,272143,198659,214800,289090
229941,198659,64329,96210,166581,233717
229942,162655,300470,16129,162300,158536
229943,199198,64329,336221,166581,235870
229944,199198,64329,198659,166581,324823
229945,234698,234269,95716,199198,32082
229946,293301,272143,156654,162655,64329
229947,234698,183176,272143,95716,336223
229948,336221,272143,175040,336223,95716
229949,336221,235870,234698,128260,336223
229950,229058,229255,238170,58628,199198
229951,73413,73271,73287,134808,135472
229952,235616,289090,234698,234269,336221
229953,272143,199198,160417,158536,156560
229954,195804,195782,194337,194541,194925
229955,297906,160974,225463,162655,300180
229956,199198,198659,224658,162655,2075
229957,336254,336221,234698,235616,59057
229958,162655,64329,336221,272143,158536
229959,272143,199198,48403,198659,59057
229960,272143,234698,336221,123909,162655
229961,272143,156560,336220,293050,338340
229962,272143,198659,182394,64329,348109
229963,234698,235870,300082,95716,218028
229964,199198,272143,166581,235715,64329
229965,199197,206934,356312,70646,42492
229966,31836,48403,59057,336221,234698
229967,336223,59057,48403,123909,272143
229968,272143,64329,199198,182394,224658
229969,162655,293114,96755,272143,284985
229970,234698,160417,158536,300470,95716
229971,160974,160417,158536,199198,272143
229972,59057,336220,183176,123909,156625
229973,235230,156560,206934,70646,214800
229974,162655,236171,199198,272143,300470
229975,59057,31836,336223,119193,48403
229976,199198,289003,288320,166581,303180
229977,162655,272143,198659,300470,182394
229978,280777,280671,277960,199198,272143
229979,199198,272143,64329,166581,175040
229980,105720,5088,38143,236134,313040
229981,202388,202670,202635,207758,285908
229982,272143,198659,224658,162655,182394
229983,160974,160417,158536,199198,272143
229984,336221,235870,162655,95716,16129
229985,199198,198659,224658,162655,2075
229986,272143,73500,166581,199198,162655
229987,272143,166581,160974,225055,206168
229988,73413,20691,64329,336245,32088
229989,272143,162655,199198,123289,64329
229990,162655,158536,158082,300470,16129
229991,272143,166581,199198,175040,162655
229992,64329,198659,218028,272143,245161
229993,160974,124177,162655,156560,59057
229994,160417,272143,156560,160974,199197
229995,336223,133160,288320,336380,123909
229996,162655,156964,293301,234698,272143
229997,272143,235715,64329,199198,162655
229998,160974,160417,158536,199198,272143
229999,158536,162655,141094,140956,160974
230000,156560,39852,41947,199197,39813
230001,123290,124352,123289,123757,336221
230002,158536,162655,160417,272143,156560
230003,272143,199198,162655,199197,166581
230004,276970,272143,199198,31836,64329
230005,336221,183176,95716,161602,156964
230006,162655,300470,16129,162300,158536
230007,160974,310551,162655,214800,284629
230008,162655,300470,16129,162300,158536
230009,272143,20691,64329,198659,199198
230010,272143,199198,64329,162655,198659
230011,273397,160417,218337,272143,162655
230012,272143,199198,59758,313504,224658
230013,336245,288440,20691,96210,272143
230014,162655,160417,20691,158536,336245
230015,336223,160940,124749,233717,293114
230016,336206,336930,336664,42599,333242
230017,111043,199198,181585,233688,128260
230018,160974,300470,202383,16129,225055
230019,160132,214800,233478,276946,159762
230020,336221,234698,156964,235616,235870
230021,336221,272143,199198,336220,162655
230022,162655,158536,272143,64329,156560
230023,162655,158536,161602,160417,156624
230024,272143,166581,160974,225055,198659
230025,199198,273612,273397,273395,232812
230026,336221,158536,123909,336223,160417
230027,160974,160417,158536,199198,272143
230028,166581,64329,199198,234698,272143
230029,289090,336220,234698,336221,235616
230030,162655,158536,182563,160417,178418
230031,272143,199198,64329,313431,235715
230032,64329,198659,199198,272143,162655
230033,58610,197336,196785,196966,197215
230034,199198,272143,64329,123757,198659
230035,162655,300470,16129,162300,158536
230036,183176,300470,289090,233688,162655
230037,272143,199198,233688,111043,235616
230038,123757,123818,124350,198659,123290
230039,272143,199198,64329,162655,235715
230040,199198,64329,166581,162655,198659
230041,199198,272143,198659,162655,235715
230042,158536,199198,162655,160417,166581
230043,272143,64329,198659,162655,235440
230044,96210,288440,272143,20691,336245
230045,255918,255079,255052,209122,300076
230046,272143,166581,160974,225055,168623
230047,272143,64329,20691,162655,161602
230048,237524,202289,234698,202493,202388
230049,336221,234698,235616,336223,95716
230050,59057,123909,123818,133160,288320
230051,235870,162655,95716,234698,300082
230052,119534,128260,183176,272143,307779
230053,124749,284985,199198,96755,272143
230054,156964,336221,235870,272143,300082
230055,123818,168623,124228,276970,293301
230056,199198,272143,158536,166581,175040
230057,199197,272143,156560,199198,235230
230058,272143,166581,64329,162655,198659
230059,31836,283009,336223,288320,336254
230060,272143,20691,336223,168623,166581
230061,202701,208596,202376,207714,214709
230062,272143,198659,331738,123757,197151
